alpha,Re,Kulfan_1,Kulfan_9,Kulfan_2,Kulfan_10,Kulfan_3,Kulfan_11,Kulfan_4,Kulfan_12,Kulfan_5,Kulfan_13,Kulfan_6,Kulfan_14,Kulfan_7,Kulfan_15,Kulfan_8,Kulfan_16,Kulfan_17,Kulfan_18,Cl,Cd,Cm
4.4824838376163,2718850.4772299407,0.2348611162270822,-0.20507172362857162,0.10460586828578138,-0.2149173609261465,0.14109018201446638,-0.16769368187368802,0.2420099147281288,-0.20345860172176566,0.242097143510009,-0.23716473034937768,0.1817500620997258,-0.14076174870287006,0.19109395394716788,-0.1563027167140649,0.16175128351653117,-0.2160612577452911,0.03800656193619564,0.00483375887324495,0.48185519720952286,0.008202844198786434,-0.0018164095981542782
-9.064976302342474,18045412.646298714,0.13691372347169034,-0.1568405760883404,0.14258632725918657,-0.0971056542442447,0.19760295297232616,-0.09696343188523136,0.2103799247100288,-0.1648892143480757,0.2166526469961358,-0.23431524543473425,0.21633890284712864,-0.17669031540694694,0.10459297648779046,-0.24568265861573887,0.16910724875241304,-0.18356779520397615,0.13941949685060462,0.010701433912754204,-1.0364167885296731,0.00892547961348139,0.030947019855252743
4.8472375551292295,3605252.216433584,0.0992094016026631,-0.10449298639403808,0.1779246211717977,-0.1752090094815024,0.16064488021974033,-0.16192201909772463,0.23203266924132798,-0.22471415959602947,0.1461464020083326,-0.2474958956428571,0.10873072262841696,-0.09105856179750803,0.11287866912845375,-0.19587883584061347,0.21184170107479558,-0.20530400280071753,0.22926368940151431,0.009227884720770067,0.5361442982269767,0.006656415687140128,0.012084736845828758
-11.132672727027895,13025735.749230132,0.18891489013060178,-0.15859493548418077,0.10617962817964645,-0.13074903471644508,0.1034570889783996,-0.20977475232048,0.2021550610334592,-0.16614018401782807,0.10164208101827098,-0.19677829991435036,0.221497609486457,-0.17304551877071941,0.2029987563450394,-0.22419041379628318,0.10301580490270397,-0.16838107521957682,0.1440421081494287,0.003900454498440717,-1.2782863539961584,0.010399424196637449,0.02243273561654744
4.644039372313644,14288544.066112997,0.10357403425363072,-0.2424244795626877,0.24786233256018808,-0.11560042659612821,0.14988332732097925,-0.14957445654007523,0.14930274353070255,-0.09936153106431955,0.22004793076120044,-0.15404289368873142,0.2415597723814174,-0.22085342652280993,0.24776017021165936,-0.17255187844524908,0.21054050964143067,-0.14364873170813397,0.1746720566813773,0.0013398205060562228,0.6054314243972236,0.0056552985360990545,-0.02271737488449064
6.595541761821373,1168833.5821920508,0.15020153368494654,-0.1901242653575554,0.10336011467178702,-0.16157605114502724,0.2143435065483899,-0.22396983822028815,0.17934467995772882,-0.12566013465298445,0.15787552147951622,-0.10447520497023136,0.23501670161515775,-0.19961974748304218,0.10779159716898423,-0.12306697785831065,0.16882001668653748,-0.23528871571617527,0.16846330734935597,0.006115831214413889,0.7985941128292869,0.010864185509652352,-0.014736035640938528
4.520598225480628,14972527.457692046,0.09181658316278705,-0.21052728155663777,0.1649857027190602,-0.1761007893671315,0.09900852410909398,-0.18817486013927856,0.10901086660289153,-0.15085987425716002,0.10880419948433678,-0.15992240064125232,0.19387364833857018,-0.23603648239329897,0.20936718068246774,-0.22892889505807903,0.18333900241554554,-0.2417261396222255,0.028475664975944504,0.0009678162574908828,0.36499481620089613,0.005764963646858832,0.018659324634577822
5.95522503092395,19686053.89280703,0.24394760775592672,-0.09758292541404928,0.14997929272379265,-0.1467449208824663,0.13571393380509772,-0.1131064967329575,0.22897586051031366,-0.1633977788116771,0.12577533416311243,-0.21898589003538257,0.24411560631049783,-0.14974385924065087,0.09194471595037063,-0.16914577118524043,0.24518061227322224,-0.18468922632705753,0.20734677535998988,0.009934783407680815,0.7603495049724311,0.0062847927422997356,0.003857345068696927
7.533805429328357,17115579.78591534,0.09690558591209218,-0.19051115500079185,0.23258289819169137,-0.14598775688255036,0.17443217745380799,-0.15115813552085927,0.24887436737908808,-0.2257494467137739,0.10180745035766382,-0.11940447138648641,0.17861668550421134,-0.14822540080358695,0.24508840569905585,-0.16427064537482503,0.17369565506722381,-0.13017319675574976,0.18300016114103945,0.0006778971163097434,0.9115985917528724,0.00787014987887848,-0.016107196611359665
-0.6925679224400787,8555360.93349206,0.19070378210164202,-0.22541338132434918,0.20131979023753876,-0.10284541346771475,0.16272657036284371,-0.20670604725856173,0.19040929281345015,-0.20795882031022117,0.18349028990769606,-0.11961559178781424,0.23418528167855823,-0.196561407175059,0.09727142085463326,-0.11708668459568691,0.13495411033475685,-0.1975184200156022,0.08002619333005626,0.011312076643987744,-0.09055929208845348,0.006776956601982794,0.010679640539185065
