I1,I2,I3,I4,I5,I6,I7,O1,O2
0.1646090534979424,0.0909090909090909,0.923076923076923,0.1333333333333333,-0.6666666666666667,0.0,0.0632,0.1597359603369922,0.1349926946357754
0.2469135802469135,0.1818181818181818,0.3846153846153846,0.3333333333333333,-0.6666666666666667,0.0,0.5694,0.5163136098266685,0.4877374243372991
0.4938271604938271,0.0,0.1538461538461538,0.1333333333333333,0.6666666666666667,0.0,0.5814,0.5139843821814538,0.5352222917971197
0.1646090534979424,0.0,0.3846153846153846,0.5333333333333333,-0.6666666666666667,0.0,0.3074,0.2889651936737776,0.2445731580045919
0.2469135802469135,0.0,0.1538461538461538,0.5333333333333333,-0.6666666666666667,0.0,0.4589999999999999,0.3883435025972039,0.4235545815069922
0.4938271604938271,0.2727272727272727,0.6153846153846154,0.93,0.6666666666666667,0.0,0.2632,0.4081742710466502,0.2847526612398247
0.5761316872427984,0.3636363636363636,0.1538461538461538,0.3333333333333333,0.0,0.0,0.4916,0.5927043191126158,0.3400647046545606
0.6790123456790124,0.0772727272727272,0.7692307692307692,0.1333333333333333,0.0,0.0,0.1648,0.1502779031615084,0.1903047380505114
1.0,0.6363636363636364,0.4615384615384615,0.5333333333333333,0.0,0.0,0.3276,0.463680276687383,0.3212794823627635
0.2469135802469135,0.0909090909090909,0.6923076923076924,0.1333333333333333,-0.6666666666666667,0.0,0.5756,0.3871701836409435,0.5164370695053225
0.6790123456790124,0.2727272727272727,0.3076923076923076,0.93,-0.6666666666666667,0.0,0.351,0.3969621424545704,0.2529221456898351
1.0,0.4318181818181818,0.2307692307692307,0.5333333333333333,0.6666666666666667,1.0,0.2918,0.5123024386432833,0.2878835316217908
0.5761316872427984,0.3636363636363636,0.2307692307692307,0.3333333333333333,0.6666666666666667,0.0,0.3272,0.5088776156313708,0.3077123773742434
0.5761316872427984,0.3636363636363636,0.4615384615384615,0.3333333333333333,0.6666666666666667,0.0,0.2057999999999999,0.3745926028815302,0.2200480066791901
0.6790123456790124,0.75,0.8461538461538461,0.3333333333333333,0.0,0.0,0.2266,0.3402287220789032,0.2941452723857232
0.6790123456790124,0.4545454545454545,0.5384615384615384,0.1333333333333333,0.0,0.0,0.473,0.5287637235243817,0.4512106032143603
0.2469135802469135,0.1818181818181818,0.5384615384615384,0.1333333333333333,-0.6666666666666667,0.0,0.6378,0.4912069478547992,0.5451367146733459
0.5761316872427984,0.0,0.3076923076923076,0.1333333333333333,0.6666666666666667,0.0,0.6452,0.5191962311266592,0.7011584220413275
0.6790123456790124,0.2727272727272727,0.3846153846153846,0.1333333333333333,0.0,1.0,0.3322,0.4647615706887108,0.3327593404299728
0.4938271604938271,0.3636363636363636,0.6153846153846154,0.93,-0.6666666666666667,0.0,0.1278,0.2419659055986818,0.149603423084951
0.6790123456790124,0.4545454545454545,0.1538461538461538,0.3333333333333333,-0.6666666666666667,1.0,0.4214,0.5618815359201675,0.3004070131496556
0.2469135802469135,0.2727272727272727,0.3076923076923076,0.5333333333333333,0.0,0.0,0.5554,0.6249385672101536,0.5378313504487581
0.3292181069958848,0.3636363636363636,0.2307692307692307,0.3333333333333333,-0.6666666666666667,1.0,0.3396,0.4947691864666653,0.2899707785431016
1.0,0.6363636363636364,0.4615384615384615,0.5333333333333333,-0.6666666666666667,0.0,0.2028,0.2689684071539275,0.1746503861406804
1.0,0.4318181818181818,0.3076923076923076,0.3333333333333333,0.6666666666666667,0.0,0.3576,0.5188219132427666,0.3760697140471718
0.5761316872427984,0.0,0.3846153846153846,0.3333333333333333,-0.6666666666666667,0.0,0.3624,0.2846692422316516,0.2664892506783552
